product_id,category_id,bounding_box,occlusion,viewpoint,zoom-in,image,pattern,color
P16430,4,"[0, 2, 425, 623]",2,1,2,016430.jpg,plain,Charcoal
P16431,4,"[21, 190, 412, 623]",2,2,2,016431.jpg,printed,Brown
P16432,4,"[0, 0, 465, 630]",1,1,2,016432.jpg,printed,Charcoal
P16433,4,"[19, 22, 437, 600]",1,1,1,016433.jpg,plain,Charcoal
P16440,7,"[119, 5, 334, 619]",2,2,1,016440.jpg,plain,Gray
P16441,7,"[144, 29, 429, 723]",2,2,1,016441.jpg,plain,Gray
P16442,7,"[242, 10, 417, 525]",2,2,1,016442.jpg,plain,Gray
P16443,7,"[107, 20, 315, 526]",2,2,1,016443.jpg,plain,Gray
P16444,9,"[36, 59, 466, 613]",1,1,2,016444.jpg,printed,Silver
P16446,9,"[68, 260, 643, 999]",1,3,1,016446.jpg,plain,Gray
P16447,9,"[238, 226, 660, 825]",2,2,1,016447.jpg,plain,Tan
P16448,9,"[221, 226, 675, 779]",1,2,1,016448.jpg,plain,Gray
P16449,9,"[76, 118, 433, 664]",1,2,1,016449.jpg,printed,Gray
P16450,9,"[80, 31, 751, 900]",1,2,2,016450.jpg,printed,Gray
P16451,6,"[93, 0, 399, 296]",1,2,2,016451.jpg,plain,Charcoal
P16459,9,"[2, 11, 181, 331]",2,2,1,016459.jpg,plain,Tan
P16460,9,"[58, 214, 481, 630]",1,3,1,016460.jpg,plain,Gray
P16461,9,"[144, 283, 536, 786]",2,3,1,016461.jpg,plain,Gray
P16462,9,"[401, 210, 655, 743]",1,2,1,016462.jpg,plain,Silver
P16463,9,"[294, 165, 789, 536]",1,2,2,016463.jpg,printed,Tan
P16464,9,"[254, 235, 718, 681]",1,2,1,016464.jpg,plain,Silver
P16465,9,"[88, 268, 515, 757]",1,2,1,016465.jpg,plain,Silver
P16466,9,"[59, 93, 373, 588]",1,2,1,016466.jpg,plain,Tan
P16467,9,"[142, 211, 477, 762]",1,2,1,016467.jpg,plain,Tan
P16468,9,"[311, 117, 507, 435]",1,2,1,016468.jpg,plain,Silver
P16469,9,"[215, 254, 685, 839]",1,2,1,016469.jpg,plain,Gray
P16470,9,"[96, 260, 632, 895]",1,2,2,016470.jpg,plain,Gray
P16471,9,"[136, 118, 434, 413]",1,2,1,016471.jpg,printed,Gray
P16473,11,"[83, 112, 378, 678]",1,1,1,016473.jpg,plain,Charcoal
P16474,0,"[0, 9, 465, 630]",1,1,3,016474.jpg,printed,Gray
P16498,6,"[46, 0, 433, 296]",1,1,2,016498.jpg,plain,Gray
P16517,7,"[3, 52, 467, 629]",1,2,2,016517.jpg,plain,Gray
P16518,7,"[73, 234, 467, 689]",2,2,2,016518.jpg,plain,Gray
P16519,7,"[217, 20, 555, 533]",1,2,1,016519.jpg,printed,Gray
P16520,7,"[86, 0, 491, 504]",2,2,2,016520.jpg,printed,Gray
P16521,7,"[162, 83, 580, 569]",2,2,1,016521.jpg,printed,Gray
P16523,7,"[150, 1, 639, 546]",1,2,3,016523.jpg,plain,Charcoal
P16525,7,"[29, 1, 639, 608]",1,2,2,016525.jpg,plain,Gray
P16532,0,"[0, 46, 292, 429]",1,1,2,016532.jpg,plain,Gray
P16534,0,"[0, 73, 292, 453]",1,1,2,016534.jpg,printed,Gray
P16535,0,"[8, 74, 462, 623]",1,1,2,016535.jpg,plain,Gray
P16538,0,"[15, 141, 466, 623]",1,2,2,016538.jpg,plain,Silver
P16541,0,"[0, 54, 292, 435]",1,1,2,016541.jpg,printed,Gray
P16542,0,"[0, 48, 292, 424]",1,1,2,016542.jpg,plain,Gray
P16559,0,"[0, 198, 466, 623]",2,2,2,016559.jpg,printed,Gray
P16574,6,"[0, 2, 623, 467]",1,1,3,016574.jpg,plain,Gray
P16575,6,"[230, 41, 535, 383]",2,2,1,016575.jpg,plain,Charcoal
P16578,6,"[27, 190, 447, 533]",1,1,1,016578.jpg,plain,Charcoal
P16591,11,"[74, 0, 353, 619]",1,2,2,016591.jpg,plain,Gray
P16592,11,"[122, 186, 334, 662]",1,2,1,016592.jpg,printed,Silver
P16593,11,"[137, 204, 364, 701]",2,2,1,016593.jpg,plain,Gray
P16594,11,"[229, 14, 537, 696]",1,2,1,016594.jpg,plain,Charcoal
P16595,8,"[30, 1, 346, 262]",1,2,2,016595.jpg,plain,Gray
P16603,0,"[0, 7, 466, 623]",1,1,3,016603.jpg,plain,Gray
P16604,0,"[24, 127, 467, 623]",2,2,2,016604.jpg,plain,Gray
P16605,0,"[0, 0, 467, 467]",1,1,2,016605.jpg,plain,Charcoal
P16606,0,"[0, 166, 358, 523]",1,1,2,016606.jpg,printed,Charcoal
P16607,0,"[0, 45, 463, 608]",1,1,2,016607.jpg,printed,Gray
P16608,0,"[1, 93, 466, 623]",1,1,2,016608.jpg,plain,Charcoal
P16609,0,"[2, 254, 466, 623]",2,2,2,016609.jpg,printed,Gray
P16620,4,"[0, 5, 466, 612]",1,2,2,016620.jpg,plain,Gray
P16625,4,"[47, 304, 390, 686]",2,2,2,016625.jpg,plain,Charcoal
P16626,4,"[39, 296, 399, 623]",2,2,2,016626.jpg,plain,Gray
P16648,1,"[0, 213, 268, 479]",2,2,2,016648.jpg,plain,Charcoal
P16650,1,"[31, 248, 441, 581]",2,2,1,016650.jpg,plain,Gray
P16651,1,"[0, 205, 269, 479]",1,2,2,016651.jpg,plain,Black
P16652,1,"[60, 36, 466, 572]",1,2,2,016652.jpg,plain,Charcoal
P16655,1,"[1, 0, 466, 623]",1,1,2,016655.jpg,printed,Gray
P16657,1,"[12, 257, 466, 623]",2,2,2,016657.jpg,plain,Pink
P16659,1,"[1, 253, 466, 622]",1,2,2,016659.jpg,printed,Gray
P16660,1,"[2, 327, 466, 623]",1,2,3,016660.jpg,plain,Silver
P16661,1,"[97, 3, 467, 350]",1,2,2,016661.jpg,plain,Charcoal
P16664,1,"[0, 16, 464, 830]",1,2,2,016664.jpg,plain,Gray
P16665,1,"[2, 8, 467, 829]",2,2,2,016665.jpg,plain,Gray
P16666,1,"[54, 3, 467, 350]",1,1,2,016666.jpg,plain,Silver
P16667,1,"[1, 219, 427, 623]",1,2,2,016667.jpg,plain,Gray
P16668,1,"[0, 268, 414, 729]",1,1,2,016668.jpg,plain,Gray
P16702,7,"[49, 11, 453, 563]",2,2,1,016702.jpg,printed,Gray
P16704,7,"[185, 57, 467, 781]",2,2,1,016704.jpg,plain,Gray
P16706,7,"[164, 65, 504, 744]",2,2,1,016706.jpg,plain,Gray
P16708,4,"[82, 191, 448, 623]",2,2,2,016708.jpg,plain,Gray
P16725,7,"[222, 1, 431, 388]",2,3,2,016725.jpg,plain,Charcoal
P16727,7,"[94, 41, 320, 518]",2,2,1,016727.jpg,plain,Charcoal
P16728,7,"[236, 0, 603, 620]",2,2,2,016728.jpg,plain,Charcoal
P16745,7,"[91, 10, 376, 603]",1,1,1,016745.jpg,plain,Charcoal
P16746,7,"[97, 28, 377, 598]",1,2,1,016746.jpg,plain,Gray
P16765,0,"[0, 19, 466, 623]",1,1,2,016765.jpg,plain,Silver
P16766,0,"[0, 0, 466, 623]",1,1,3,016766.jpg,printed,Tan
P16767,0,"[0, 139, 466, 623]",1,2,2,016767.jpg,printed,Silver
P16777,1,"[0, 0, 440, 623]",1,2,3,016777.jpg,plain,Gray
P16778,1,"[81, 246, 466, 623]",2,2,2,016778.jpg,printed,Charcoal
P16789,7,"[1, 2, 457, 334]",1,2,2,016789.jpg,printed,Brown
P16790,7,"[191, 22, 450, 660]",2,2,1,016790.jpg,printed,Burgundy
P16792,7,"[217, 44, 447, 648]",1,2,1,016792.jpg,printed,Rust
P16793,7,"[148, 42, 360, 582]",1,2,1,016793.jpg,printed,Rust
P16798,7,"[137, 20, 352, 534]",1,2,1,016798.jpg,plain,Silver
P16799,7,"[189, 92, 421, 683]",2,3,1,016799.jpg,printed,Rust
P16803,7,"[189, 38, 458, 670]",1,2,1,016803.jpg,plain,Rust
P16807,7,"[206, 44, 442, 617]",1,2,1,016807.jpg,printed,Rust
P16813,7,"[121, 3, 508, 680]",1,2,1,016813.jpg,plain,Charcoal
P16820,7,"[178, 25, 410, 609]",1,2,1,016820.jpg,plain,Charcoal
P16821,7,"[96, 51, 544, 742]",1,2,1,016821.jpg,plain,Brown
P16825,0,"[0, 42, 555, 639]",1,2,2,016825.jpg,printed,Bronze
P16826,0,"[85, 23, 479, 422]",2,2,1,016826.jpg,plain,Silver
P16827,0,"[171, 74, 471, 381]",2,2,1,016827.jpg,plain,Silver
P16828,0,"[138, 9, 497, 425]",2,2,1,016828.jpg,printed,Silver
P16834,0,"[127, 82, 542, 499]",1,2,2,016834.jpg,plain,Gray
P16836,0,"[0, 12, 465, 740]",1,2,2,016836.jpg,plain,Charcoal
P16837,0,"[0, 254, 362, 639]",1,2,2,016837.jpg,plain,Silver
P16852,9,"[38, 314, 467, 833]",1,2,2,016852.jpg,plain,Charcoal
P16853,9,"[17, 0, 467, 524]",2,2,2,016853.jpg,plain,Charcoal
P16854,9,"[0, 222, 354, 623]",1,3,2,016854.jpg,printed,Gray
P16855,9,"[0, 2, 361, 578]",2,2,2,016855.jpg,printed,Gray
P16856,9,"[0, 0, 466, 831]",1,2,3,016856.jpg,plain,Silver
P16857,9,"[0, 0, 426, 831]",1,3,3,016857.jpg,plain,Gray
P16858,9,"[43, 5, 406, 630]",1,1,2,016858.jpg,plain,Charcoal
P16859,9,"[69, 7, 303, 467]",2,2,2,016859.jpg,plain,Black
P16860,9,"[0, 180, 466, 620]",2,3,2,016860.jpg,plain,Gray
P16861,9,"[31, 291, 467, 833]",1,2,2,016861.jpg,plain,Charcoal
P16862,9,"[78, 180, 467, 624]",2,2,2,016862.jpg,plain,Charcoal
P16863,9,"[171, 86, 296, 467]",1,2,1,016863.jpg,printed,Gray
P16864,9,"[0, 237, 467, 624]",1,3,2,016864.jpg,plain,Charcoal
P16865,9,"[77, 0, 467, 584]",1,2,2,016865.jpg,plain,Gray
P16866,9,"[153, 149, 288, 490]",2,2,1,016866.jpg,plain,Charcoal
P16867,9,"[114, 5, 318, 399]",2,2,1,016867.jpg,plain,Charcoal
P16868,9,"[148, 56, 271, 277]",2,2,1,016868.jpg,plain,Gray
P16869,9,"[0, 145, 435, 618]",2,3,2,016869.jpg,printed,Gray
P16870,9,"[240, 325, 455, 745]",1,2,1,016870.jpg,plain,Gray
P16871,9,"[182, 273, 457, 750]",1,2,1,016871.jpg,printed,Gray
P16872,9,"[275, 245, 550, 914]",1,2,1,016872.jpg,plain,Charcoal
P16873,9,"[236, 323, 568, 852]",1,3,1,016873.jpg,plain,Charcoal
P16874,9,"[137, 106, 327, 533]",2,2,1,016874.jpg,plain,Silver
P16875,9,"[204, 264, 504, 751]",1,3,1,016875.jpg,plain,Charcoal
P16876,9,"[343, 190, 520, 577]",2,3,1,016876.jpg,printed,Tan
P16877,9,"[219, 337, 559, 903]",2,2,1,016877.jpg,printed,Gray
P16878,9,"[236, 321, 459, 758]",1,2,1,016878.jpg,printed,Silver
P16879,9,"[295, 301, 561, 863]",2,3,1,016879.jpg,printed,Tan
P16880,9,"[321, 185, 536, 586]",2,2,2,016880.jpg,printed,Charcoal
P16881,9,"[204, 331, 318, 739]",1,2,1,016881.jpg,printed,Charcoal
P16882,9,"[207, 429, 502, 959]",1,3,2,016882.jpg,plain,Charcoal
P16883,9,"[235, 323, 471, 755]",2,3,1,016883.jpg,printed,Tan
P16884,9,"[148, 196, 367, 539]",2,2,1,016884.jpg,plain,Charcoal
P16885,9,"[270, 336, 476, 781]",2,2,1,016885.jpg,plain,Gray
P16886,9,"[307, 323, 638, 959]",1,3,2,016886.jpg,plain,Gray
P16887,9,"[193, 306, 375, 783]",1,3,1,016887.jpg,plain,Gray
P16888,9,"[199, 317, 452, 737]",1,2,1,016888.jpg,plain,Charcoal
P16889,10,"[45, 123, 467, 623]",2,2,2,016889.jpg,printed,Gray
P16890,10,"[154, 103, 466, 579]",2,3,2,016890.jpg,plain,Gray
P16891,10,"[89, 0, 467, 494]",2,3,2,016891.jpg,plain,Gray
P16892,10,"[190, 306, 524, 743]",2,2,1,016892.jpg,plain,Gray
P16893,10,"[96, 169, 377, 639]",2,2,1,016893.jpg,printed,Gray
P16894,10,"[346, 160, 574, 455]",1,2,1,016894.jpg,plain,Gray
P16895,10,"[360, 146, 537, 437]",1,2,1,016895.jpg,printed,Gray
P16896,10,"[291, 160, 437, 439]",2,3,1,016896.jpg,plain,Gray
P16897,10,"[216, 306, 512, 721]",2,2,1,016897.jpg,plain,Gray
P16898,10,"[213, 203, 512, 688]",2,2,1,016898.jpg,printed,Charcoal
P16899,10,"[187, 192, 487, 756]",1,3,1,016899.jpg,plain,Charcoal
P16900,10,"[278, 177, 443, 443]",2,2,1,016900.jpg,printed,Gray
P16901,10,"[209, 367, 493, 788]",2,2,1,016901.jpg,plain,Gray
P16902,1,"[0, 212, 467, 624]",2,2,2,016902.jpg,plain,Silver
P16903,1,"[0, 315, 467, 624]",1,3,2,016903.jpg,plain,Silver
P16908,7,"[0, 0, 244, 371]",1,2,3,016908.jpg,plain,Black
P16912,7,"[133, 25, 341, 601]",3,2,1,016912.jpg,printed,Gray
P16925,7,"[245, 30, 633, 1129]",3,2,1,016925.jpg,printed,Gray
P16926,0,"[0, 84, 452, 502]",1,1,2,016926.jpg,plain,Gray
P16927,0,"[113, 26, 555, 529]",1,2,2,016927.jpg,plain,Gray
P16930,0,"[28, 47, 596, 772]",2,2,2,016930.jpg,stripes,Gray
P16933,3,"[5, 46, 447, 587]",1,1,1,016933.jpg,printed,Charcoal
P16934,3,"[8, 235, 466, 757]",1,1,1,016934.jpg,plain,Gray
P16935,3,"[2, 18, 466, 623]",1,1,2,016935.jpg,printed,Charcoal
P16944,0,"[1, 215, 464, 724]",1,1,2,016944.jpg,printed,Charcoal
P16945,0,"[10, 191, 457, 603]",1,1,1,016945.jpg,printed,Gray
P16946,0,"[0, 248, 400, 602]",2,2,2,016946.jpg,plain,Tan
P16947,2,"[0, 0, 467, 623]",1,1,3,016947.jpg,printed,Gray
P16951,0,"[160, 265, 424, 765]",1,3,1,016951.jpg,plain,Silver
P16953,2,"[118, 265, 505, 805]",1,2,1,016953.jpg,printed,Silver
P16965,7,"[0, 2, 467, 467]",1,2,3,016965.jpg,plain,Charcoal
P16971,7,"[180, 47, 449, 790]",2,2,1,016971.jpg,plain,Gray
P16973,7,"[195, 57, 454, 798]",2,2,1,016973.jpg,plain,Gray
P16975,7,"[176, 57, 477, 795]",2,2,1,016975.jpg,plain,Gray
P16977,0,"[0, 0, 466, 623]",2,1,2,016977.jpg,plain,Charcoal
P16980,0,"[2, 66, 465, 580]",1,1,1,016980.jpg,plain,Gray
P16981,0,"[0, 0, 438, 262]",1,1,1,016981.jpg,plain,Gray
P16982,0,"[1, 93, 459, 596]",1,1,1,016982.jpg,plain,Gray
P16983,0,"[2, 150, 464, 675]",1,1,2,016983.jpg,printed,Gray
P16984,0,"[0, 179, 464, 683]",1,1,2,016984.jpg,printed,Gray
P16997,7,"[196, 43, 531, 520]",2,2,1,016997.jpg,plain,Silver
P16998,7,"[157, 18, 489, 795]",2,2,1,016998.jpg,plain,Silver
P16999,7,"[211, 19, 425, 531]",2,2,1,016999.jpg,plain,Silver
P17000,7,"[126, 44, 464, 507]",2,2,1,017000.jpg,plain,Silver
P17001,7,"[227, 23, 421, 527]",2,2,1,017001.jpg,plain,Silver
P17002,7,"[109, 26, 353, 580]",2,2,1,017002.jpg,plain,Silver
P17003,7,"[256, 46, 463, 526]",2,2,1,017003.jpg,plain,Silver
P17004,11,"[129, 0, 623, 467]",1,1,2,017004.jpg,plain,Gray
P17005,11,"[0, 34, 266, 343]",1,1,2,017005.jpg,printed,Silver
P17006,11,"[0, 23, 269, 347]",1,1,2,017006.jpg,printed,Silver
P17007,11,"[0, 17, 467, 603]",1,1,2,017007.jpg,plain,Gray
P17008,11,"[0, 0, 428, 623]",1,2,2,017008.jpg,plain,Tan
P17009,11,"[16, 0, 385, 623]",1,1,2,017009.jpg,plain,Tan
P17010,11,"[47, 70, 385, 604]",2,2,1,017010.jpg,plain,Gray
P17011,11,"[53, 10, 546, 598]",2,2,1,017011.jpg,plain,Silver
P17012,11,"[71, 24, 489, 598]",1,2,1,017012.jpg,plain,Silver
P17013,11,"[0, 20, 466, 571]",1,2,2,017013.jpg,plain,Silver
P17014,11,"[70, 30, 584, 573]",1,2,1,017014.jpg,printed,Silver
P17015,11,"[39, 14, 545, 608]",2,2,1,017015.jpg,plain,Silver
P17016,11,"[210, 24, 517, 370]",2,2,1,017016.jpg,plain,Silver
P17017,11,"[174, 17, 479, 350]",2,2,1,017017.jpg,plain,Silver
P17018,11,"[220, 36, 490, 440]",1,2,1,017018.jpg,plain,Silver
P17019,11,"[212, 4, 523, 341]",2,2,1,017019.jpg,plain,Tan
P17020,11,"[184, 18, 496, 365]",1,2,1,017020.jpg,plain,Silver
P17021,11,"[0, 16, 424, 618]",1,2,2,017021.jpg,plain,Silver
P17024,4,"[0, 0, 464, 738]",1,1,3,017024.jpg,printed,Gray
P17033,4,"[32, 0, 491, 381]",2,1,2,017033.jpg,plain,Silver
P17040,0,"[44, 123, 266, 362]",1,3,1,017040.jpg,plain,Silver
P17041,0,"[44, 146, 293, 398]",2,2,2,017041.jpg,plain,Silver
P17052,11,"[0, 0, 399, 623]",1,2,2,017052.jpg,printed,Tan
P17053,11,"[0, 2, 424, 613]",1,2,2,017053.jpg,printed,Tan
P17054,11,"[0, 233, 323, 623]",3,2,2,017054.jpg,plain,Tan
P17055,11,"[189, 165, 409, 555]",3,2,1,017055.jpg,printed,Tan
P17056,11,"[105, 0, 738, 799]",1,2,2,017056.jpg,printed,Gray
P17057,11,"[86, 199, 378, 687]",2,2,1,017057.jpg,printed,Tan
P17058,11,"[0, 0, 452, 700]",2,2,2,017058.jpg,printed,Gray
P17059,11,"[0, 4, 617, 956]",2,2,2,017059.jpg,printed,Gray
P17060,11,"[255, 292, 502, 660]",2,2,1,017060.jpg,plain,Silver
P17061,11,"[225, 213, 512, 697]",2,2,1,017061.jpg,printed,Tan
P17062,11,"[275, 295, 425, 543]",2,2,1,017062.jpg,printed,Silver
P17074,0,"[0, 189, 466, 623]",1,2,2,017074.jpg,printed,Tan
P17077,7,"[11, 0, 467, 623]",1,2,3,017077.jpg,plain,Tan
P17078,7,"[290, 35, 506, 595]",2,2,1,017078.jpg,plain,Silver
P17079,7,"[286, 62, 519, 621]",2,2,1,017079.jpg,plain,Gray
P17082,7,"[131, 21, 344, 565]",2,2,1,017082.jpg,plain,Gray
P17083,7,"[256, 85, 478, 610]",2,2,1,017083.jpg,plain,Gray
P17084,7,"[226, 14, 472, 574]",2,2,1,017084.jpg,plain,Gray
P17085,7,"[287, 74, 506, 621]",1,2,1,017085.jpg,plain,Gray
P17087,7,"[279, 41, 506, 601]",2,2,1,017087.jpg,plain,Gray
P17089,4,"[22, 111, 466, 577]",1,1,2,017089.jpg,plain,Silver
P17090,4,"[2, 153, 466, 544]",1,1,2,017090.jpg,plain,Silver
P17116,4,"[1, 21, 466, 623]",1,1,3,017116.jpg,plain,Tan
P17117,4,"[75, 343, 638, 959]",1,2,2,017117.jpg,plain,Silver
P17118,4,"[1, 253, 638, 959]",2,2,2,017118.jpg,plain,Silver
P17119,4,"[48, 207, 467, 698]",1,2,2,017119.jpg,plain,Silver
P17120,4,"[46, 320, 638, 959]",1,2,2,017120.jpg,plain,Silver
P17121,4,"[75, 288, 637, 960]",1,2,2,017121.jpg,plain,Gray
P17122,4,"[59, 284, 638, 957]",1,2,2,017122.jpg,plain,Silver
P17123,4,"[70, 236, 467, 698]",1,2,2,017123.jpg,plain,Gray
P17125,4,"[62, 330, 638, 959]",1,2,2,017125.jpg,printed,Silver
P17126,9,"[196, 269, 301, 467]",2,2,1,017126.jpg,plain,Tan
P17127,9,"[1, 69, 261, 404]",1,1,2,017127.jpg,printed,Gray
P17128,9,"[110, 134, 378, 467]",1,2,3,017128.jpg,plain,Silver
P17129,9,"[128, 217, 466, 623]",1,2,2,017129.jpg,plain,Gray
P17130,9,"[214, 96, 318, 272]",1,3,1,017130.jpg,plain,Tan
P17131,9,"[0, 0, 466, 623]",1,1,2,017131.jpg,plain,Gray
P17132,9,"[0, 228, 466, 623]",1,2,2,017132.jpg,plain,Silver
P17133,9,"[0, 0, 467, 623]",1,1,3,017133.jpg,plain,Gray
P17134,9,"[0, 16, 466, 623]",1,1,2,017134.jpg,printed,Gray
P17135,9,"[0, 0, 466, 623]",2,2,2,017135.jpg,printed,Gray
P17136,9,"[78, 239, 466, 623]",1,2,2,017136.jpg,plain,Gray
P17137,9,"[0, 239, 465, 829]",1,1,2,017137.jpg,plain,Gray
P17138,9,"[143, 196, 297, 509]",1,3,1,017138.jpg,plain,Gray
P17139,9,"[35, 265, 466, 623]",1,2,2,017139.jpg,plain,Gray
P17140,9,"[1, 89, 432, 623]",1,1,2,017140.jpg,printed,Gray
P17141,9,"[0, 64, 466, 625]",1,1,2,017141.jpg,plain,Gray
P17142,9,"[0, 38, 466, 623]",1,1,3,017142.jpg,printed,Gray
P17143,9,"[0, 300, 466, 623]",1,2,3,017143.jpg,plain,Silver
P17144,9,"[34, 187, 357, 621]",2,2,2,017144.jpg,plain,Gray
P17145,9,"[101, 9, 415, 547]",1,2,1,017145.jpg,plain,Charcoal
P17146,9,"[1, 13, 350, 432]",1,1,2,017146.jpg,printed,Gray
P17147,9,"[11, 319, 466, 623]",1,2,2,017147.jpg,stripes,Silver
P17148,9,"[218, 201, 506, 733]",1,3,1,017148.jpg,plain,Silver
P17149,9,"[279, 201, 506, 552]",2,2,1,017149.jpg,printed,Silver
P17150,9,"[45, 54, 462, 701]",2,2,1,017150.jpg,plain,Silver
P17151,9,"[121, 81, 642, 596]",1,2,2,017151.jpg,plain,Silver
P17152,9,"[273, 127, 594, 563]",1,2,1,017152.jpg,plain,Silver
P17154,9,"[77, 296, 498, 732]",2,2,2,017154.jpg,plain,Silver
P17155,4,"[5, 84, 467, 594]",1,2,2,017155.jpg,printed,Tan
P17156,4,"[0, 69, 460, 584]",1,1,2,017156.jpg,plain,Silver
P17158,4,"[0, 52, 467, 609]",1,1,2,017158.jpg,printed,Silver
P17159,4,"[0, 0, 440, 467]",1,1,2,017159.jpg,plain,Gray
P17167,4,"[0, 298, 537, 871]",1,2,2,017167.jpg,plain,Tan
P17170,0,"[0, 261, 467, 831]",1,2,3,017170.jpg,plain,Charcoal
P17192,6,"[0, 87, 467, 442]",1,1,2,017192.jpg,plain,Tan
P17198,6,"[222, 50, 534, 311]",2,2,1,017198.jpg,printed,Silver
P17199,6,"[58, 29, 424, 345]",2,2,1,017199.jpg,printed,Gray
P17209,8,"[2, 112, 467, 623]",1,1,3,017209.jpg,plain,Bronze
P17226,8,"[0, 29, 467, 343]",1,1,2,017226.jpg,plain,Gray
P17229,6,"[30, 38, 430, 288]",1,1,1,017229.jpg,plain,Charcoal
P17230,6,"[0, 89, 466, 536]",1,2,2,017230.jpg,plain,Charcoal
P17232,6,"[2, 133, 466, 524]",1,2,1,017232.jpg,plain,Charcoal
P17234,6,"[46, 14, 749, 720]",1,2,1,017234.jpg,plain,Gray
P17238,6,"[0, 127, 466, 524]",1,2,1,017238.jpg,plain,Charcoal
P17240,6,"[46, 10, 748, 722]",1,2,1,017240.jpg,squares,Gray
P17242,11,"[147, 107, 424, 467]",1,2,2,017242.jpg,printed,Tan
P17243,11,"[0, 0, 336, 399]",2,2,2,017243.jpg,printed,Gray
P17244,11,"[61, 79, 245, 357]",1,3,1,017244.jpg,printed,Gray
P17245,11,"[101, 75, 203, 240]",2,2,1,017245.jpg,plain,Silver
P17246,11,"[1, 2, 285, 397]",2,2,2,017246.jpg,plain,Gray
P17247,11,"[1, 104, 224, 399]",2,3,2,017247.jpg,printed,Gray
P17248,11,"[343, 211, 654, 656]",2,2,1,017248.jpg,plain,Tan
P17249,11,"[120, 189, 432, 652]",2,2,1,017249.jpg,printed,Silver
P17250,11,"[267, 112, 537, 517]",2,2,1,017250.jpg,printed,Tan
P17251,11,"[212, 176, 531, 620]",2,2,1,017251.jpg,printed,Tan
P17252,11,"[127, 42, 653, 656]",2,2,2,017252.jpg,printed,Gray
P17253,11,"[197, 171, 418, 559]",2,2,1,017253.jpg,printed,Tan
P17254,11,"[93, 252, 543, 655]",2,2,2,017254.jpg,printed,Gray
P17255,11,"[53, 246, 434, 797]",3,3,2,017255.jpg,printed,Tan
P17256,11,"[77, 177, 479, 784]",2,2,1,017256.jpg,printed,Silver
P17257,11,"[81, 255, 597, 699]",2,2,2,017257.jpg,printed,Gray
P17258,0,"[11, 19, 466, 623]",1,1,2,017258.jpg,printed,Gray
P17264,0,"[0, 69, 466, 623]",1,1,3,017264.jpg,printed,Gray
P17265,0,"[0, 58, 466, 617]",1,1,3,017265.jpg,plain,Charcoal
P17266,0,"[1, 39, 467, 609]",1,1,2,017266.jpg,plain,Gray
P17274,1,"[0, 32, 466, 712]",1,1,3,017274.jpg,plain,Gray
P17275,1,"[2, 21, 466, 829]",1,1,3,017275.jpg,plain,Gray
P17286,7,"[52, 5, 411, 279]",2,2,1,017286.jpg,printed,Gray
P17292,7,"[243, 29, 507, 663]",1,2,1,017292.jpg,plain,Charcoal
P17293,11,"[153, 190, 467, 623]",2,3,2,017293.jpg,printed,Gray
P17302,5,"[21, 7, 467, 254]",1,1,1,017302.jpg,printed,Rust
P17303,5,"[34, 1, 467, 246]",1,1,2,017303.jpg,printed,Rust
P17304,5,"[6, 372, 323, 701]",1,2,1,017304.jpg,plain,Gray
P17306,5,"[95, 340, 614, 774]",2,2,1,017306.jpg,plain,Gray
P17312,5,"[10, 510, 445, 959]",1,2,1,017312.jpg,plain,Gray
P17313,0,"[61, 151, 431, 467]",2,3,2,017313.jpg,plain,Silver
P17326,6,"[1, 189, 467, 524]",1,1,2,017326.jpg,plain,Gray
P17331,6,"[11, 57, 467, 596]",1,2,1,017331.jpg,plain,Gray
P17346,6,"[35, 15, 623, 467]",1,1,1,017346.jpg,plain,Charcoal
P17347,6,"[257, 75, 640, 459]",1,3,1,017347.jpg,plain,Gray
P17351,6,"[242, 64, 633, 427]",1,2,1,017351.jpg,plain,Gray
P17352,6,"[15, 124, 448, 524]",1,2,1,017352.jpg,plain,Gray
P17353,6,"[283, 83, 611, 450]",2,3,1,017353.jpg,plain,Gray
P17354,10,"[48, 23, 464, 536]",1,2,1,017354.jpg,printed,Silver
P17355,10,"[73, 539, 604, 1083]",1,2,1,017355.jpg,printed,Silver
P17356,10,"[180, 251, 483, 585]",1,2,1,017356.jpg,plain,Silver
P17357,10,"[75, 203, 377, 674]",1,2,1,017357.jpg,printed,Silver
P17358,10,"[235, 225, 536, 646]",1,3,1,017358.jpg,plain,Silver
P17359,10,"[239, 420, 627, 938]",1,2,1,017359.jpg,printed,Silver
P17375,9,"[0, 255, 439, 623]",2,2,2,017375.jpg,plain,Gray
P17376,9,"[143, 205, 281, 433]",2,2,1,017376.jpg,plain,Charcoal
P17378,9,"[75, 9, 360, 473]",2,2,1,017378.jpg,plain,Gray
P17379,9,"[267, 116, 495, 474]",2,2,1,017379.jpg,plain,Gray
P17380,9,"[281, 127, 491, 463]",2,2,1,017380.jpg,plain,Gray
P17381,1,"[1, 28, 623, 467]",1,1,2,017381.jpg,plain,Gray
P17395,1,"[329, 293, 540, 545]",1,2,2,017395.jpg,printed,Gray
P17397,0,"[10, 130, 465, 478]",1,1,1,017397.jpg,plain,Gray
P17398,0,"[2, 5, 466, 623]",1,1,2,017398.jpg,plain,Gray
P17399,0,"[0, 0, 259, 274]",1,2,2,017399.jpg,plain,Gray
P17400,0,"[122, 0, 466, 623]",1,2,2,017400.jpg,plain,Gray
